ra,dec,simbad_name,obsid
36.8650978225,33.5784968815,NAME_NGC_925_ULX-1,00045596012
36.8631489907,33.5783113363,NAME_NGC_925_ULX-1,00045596013
36.8644153066,33.5785785323,NAME_NGC_925_ULX-1,00045596013
36.865229901,33.5789953337,NAME_NGC_925_ULX-1,00045596013
36.86511043,33.5790743646,NAME_NGC_925_ULX-1,00045596013
36.8640673014,33.5786950377,NAME_NGC_925_ULX-1,00045596013
36.8649985083,33.5788249349,NAME_NGC_925_ULX-1,00045596013
36.8639536873,33.5787651854,NAME_NGC_925_ULX-1,00045596013
36.8650929508,33.579242142,NAME_NGC_925_ULX-1,00045596014
36.8651805583,33.5781011557,NAME_NGC_925_ULX-1,00045596015
36.8654340862,33.5800808199,NAME_NGC_925_ULX-1,00045596015
36.8645322504,33.5791261306,NAME_NGC_925_ULX-1,00045596016
36.8647944914,33.5783977312,NAME_NGC_925_ULX-1,00045596016
36.8646255443,33.5794565033,NAME_NGC_925_ULX-1,00045596017
36.8640960699,33.578620118,NAME_NGC_925_ULX-1,00045596017
36.8640905505,33.5783133363,NAME_NGC_925_ULX-1,00045596018
36.8651619299,33.5775054252,NAME_NGC_925_ULX-1,00045596018
36.8643212127,33.5785133357,NAME_NGC_925_ULX-1,00045596020
36.8646996609,33.5786771901,NAME_NGC_925_ULX-1,00045596021
36.8643232098,33.5799381556,NAME_NGC_925_ULX-1,00045596022
36.8651696817,33.5776665276,NAME_NGC_925_ULX-1,00045596023
36.8641855231,33.5782329913,NAME_NGC_925_ULX-1,00045596024
36.8650133283,33.579081938,NAME_NGC_925_ULX-1,00045596024
36.8643403964,33.5781103464,NAME_NGC_925_ULX-1,00045596024
36.8641717366,33.5780039023,NAME_NGC_925_ULX-1,00045596025
36.8649039674,33.5795397875,NAME_NGC_925_ULX-1,00045596025
36.8648193534,33.5790185339,NAME_NGC_925_ULX-1,00045596026
36.8636265273,33.5780321178,NAME_NGC_925_ULX-1,00045596027
36.8654603177,33.5786543712,NAME_NGC_925_ULX-1,00045596028
36.865136916,33.5782305813,NAME_NGC_925_ULX-1,00045596029
36.8636105223,33.5774392376,NAME_NGC_925_ULX-1,00045596029
36.8631210845,33.5790098185,NAME_NGC_925_ULX-1,00045596030
36.8651576539,33.5781387739,NAME_NGC_925_ULX-1,00045596030
36.8639015144,33.5781187983,NAME_NGC_925_ULX-1,00045596031
36.8646051016,33.5790641776,NAME_NGC_925_ULX-1,00045596031
36.8633765913,33.5780728058,NAME_NGC_925_ULX-1,00045596032
36.8627972094,33.5783540848,NAME_NGC_925_ULX-1,00045596032
36.8640823612,33.5786179273,NAME_NGC_925_ULX-1,00045596032
36.8641406907,33.5784576751,NAME_NGC_925_ULX-1,00045596033
36.8650015905,33.5786005692,NAME_NGC_925_ULX-1,00045596034
36.8644859031,33.5785007345,NAME_NGC_925_ULX-1,00045596034
36.8641498089,33.5786471714,NAME_NGC_925_ULX-1,00045596035
36.8645635712,33.5788537043,NAME_NGC_925_ULX-1,00045596035
36.8646741565,33.579265008,NAME_NGC_925_ULX-1,00045596035
36.8644134373,33.5790811347,NAME_NGC_925_ULX-1,00045596036
36.8650521558,33.5783886244,NAME_NGC_925_ULX-1,00045596036
36.8654093561,33.5787851989,NAME_NGC_925_ULX-1,00045596037
36.8645411548,33.5791812359,NAME_NGC_925_ULX-1,00045596037
36.8645703871,33.5783038985,NAME_NGC_925_ULX-1,00045596038
36.8651343134,33.5791917782,NAME_NGC_925_ULX-1,00045596041
36.8638151811,33.5783085598,NAME_NGC_925_ULX-1,00045596041
36.8650006473,33.5801547407,NAME_NGC_925_ULX-1,00045596041
36.8642274229,33.5790224857,NAME_NGC_925_ULX-1,00045596044
36.8639458921,33.5791062609,NAME_NGC_925_ULX-1,00045596044
36.8647988812,33.5783524809,NAME_NGC_925_ULX-1,00045596045
36.8649802743,33.5789295712,NAME_NGC_925_ULX-1,00045596045
36.8629430112,33.5791297493,NAME_NGC_925_ULX-1,00045596046
36.8648536302,33.5795558938,NAME_NGC_925_ULX-1,00045596046
36.8639320286,33.5786262612,NAME_NGC_925_ULX-1,00089002001
36.8652237701,33.578776105,NAME_NGC_925_ULX-1,00089002001
36.8657794587,33.5789523646,NAME_NGC_925_ULX-1,00089004001
36.864208683,33.5787216569,NAME_NGC_925_ULX-1,00095702001
36.864954926,33.5795674531,NAME_NGC_925_ULX-1,00095702002
36.864414687,33.5784326329,NAME_NGC_925_ULX-1,00095702002
36.8642537549,33.5784590859,NAME_NGC_925_ULX-1,00095702003
36.8638965675,33.5775144532,NAME_NGC_925_ULX-1,00095702004
36.8631842311,33.5789163639,NAME_NGC_925_ULX-1,00095702004
36.8657649968,33.577898816,NAME_NGC_925_ULX-1,00095702005
36.8652281002,33.5784118645,NAME_NGC_925_ULX-1,00095702005
36.8644111174,33.5783333876,NAME_NGC_925_ULX-1,00095702006
36.8643022725,33.5789865268,NAME_NGC_925_ULX-1,00095702006
36.8635318279,33.5781507094,NAME_NGC_925_ULX-1,00095702006
36.864737425,33.5782735336,NAME_NGC_925_ULX-1,00095702007
36.8643401785,33.5785297645,NAME_NGC_925_ULX-1,00095702007
36.8643777779,33.5769928041,NAME_NGC_925_ULX-1,00095702008
36.8640186824,33.5787798157,NAME_NGC_925_ULX-1,00095702008
36.862855636,33.5793780384,NAME_NGC_925_ULX-1,00095702009
36.8644961469,33.5784397896,NAME_NGC_925_ULX-1,00095702009
36.8648049806,33.5778114081,NAME_NGC_925_ULX-1,00095702010
36.8644253109,33.5781949776,NAME_NGC_925_ULX-1,00095702010
36.8646171954,33.5786319804,NAME_NGC_925_ULX-1,00095702011
36.8653405661,33.5788353082,NAME_NGC_925_ULX-1,00095702011
36.8651885498,33.5793278811,NAME_NGC_925_ULX-1,00095702013
36.8649672328,33.5785122609,NAME_NGC_925_ULX-1,00095702013
36.8640488394,33.5782690541,NAME_NGC_925_ULX-1,00095702014
36.8634474888,33.5783525906,NAME_NGC_925_ULX-1,00095702014
36.8645619289,33.579289198,NAME_NGC_925_ULX-1,00095702015
36.8656575713,33.5785068224,NAME_NGC_925_ULX-1,00095702015
36.8640076627,33.5788777281,NAME_NGC_925_ULX-1,00095702016
36.8644615462,33.5785004881,NAME_NGC_925_ULX-1,00095702017
36.8650299107,33.5790904136,NAME_NGC_925_ULX-1,00095702017
36.8649943488,33.5791140471,NAME_NGC_925_ULX-1,00095702018
36.8649107371,33.5783000813,NAME_NGC_925_ULX-1,00095702018
36.864383866,33.5780301311,NAME_NGC_925_ULX-1,00095702019
36.8642291211,33.5790788951,NAME_NGC_925_ULX-1,00095702021
36.8651360646,33.5791632892,NAME_NGC_925_ULX-1,00095702021
36.8641757285,33.5780164438,NAME_NGC_925_ULX-1,00095702022
36.8647802077,33.5795614663,NAME_NGC_925_ULX-1,00095702022
36.8651236301,33.5792924675,NAME_NGC_925_ULX-1,00095702022
36.8661431281,33.5789316948,NAME_NGC_925_ULX-1,00095702023
36.8654135135,33.5784497288,NAME_NGC_925_ULX-1,00095702023
36.8645833987,33.5789007475,NAME_NGC_925_ULX-1,00095702023
36.8650364266,33.5789148715,NAME_NGC_925_ULX-1,00095702025
36.8653014916,33.5787094809,NAME_NGC_925_ULX-1,00095702025
36.8639061871,33.5808788292,NAME_NGC_925_ULX-1,00095702026
36.8653643599,33.5777889876,NAME_NGC_925_ULX-1,00095702026
36.8651755604,33.5790017086,NAME_NGC_925_ULX-1,00095702027
36.864723717,33.5776377911,NAME_NGC_925_ULX-1,00095702027
36.864058012,33.5787338018,NAME_NGC_925_ULX-1,00095702028
36.864928073,33.578430538,NAME_NGC_925_ULX-1,00095702028
36.8641649057,33.579037112,NAME_NGC_925_ULX-1,00095702029
36.8637251184,33.5781501296,NAME_NGC_925_ULX-1,00095702029
36.8640062489,33.5784179639,NAME_NGC_925_ULX-1,00014387004
36.8405650142,33.5842912412,NAME_NGC_925_ULX-2,00014387005
36.8396769388,33.5845812175,NAME_NGC_925_ULX-2,00014387008
36.8387100207,33.5835990115,NAME_NGC_925_ULX-2,00014387009
36.8413349673,33.5824606974,NAME_NGC_925_ULX-2,00014387011
36.8397046141,33.5845802796,NAME_NGC_925_ULX-2,00014387013
36.8390529282,33.5830373056,NAME_NGC_925_ULX-2,00014387016
36.8397667881,33.5833996715,NAME_NGC_925_ULX-2,00014387017
36.8391239494,33.583460723,NAME_NGC_925_ULX-2,00014387020
36.8375279051,33.5813861679,NAME_NGC_925_ULX-2,00014387022
36.8403795433,33.5841768767,NAME_NGC_925_ULX-2,00014387023
36.8399336717,33.5845036624,NAME_NGC_925_ULX-2,00045596003
36.8391438784,33.5836924637,NAME_NGC_925_ULX-2,00045596003
36.8400258081,33.5843924849,NAME_NGC_925_ULX-2,00045596007
36.839739922,33.5837491986,NAME_NGC_925_ULX-2,00045596010
36.8391422621,33.5843163728,NAME_NGC_925_ULX-2,00045596010
36.8396897132,33.5829098624,NAME_NGC_925_ULX-2,00045596011
36.8396703098,33.5843962665,NAME_NGC_925_ULX-2,00045596012
36.8404461845,33.5837022131,NAME_NGC_925_ULX-2,00045596013
36.8396213274,33.5843708754,NAME_NGC_925_ULX-2,00045596013
36.8386357617,33.583499646,NAME_NGC_925_ULX-2,00045596013
36.8398180727,33.5833575491,NAME_NGC_925_ULX-2,00045596020
36.8394636324,33.5833614584,NAME_NGC_925_ULX-2,00045596021
36.840191461,33.5848795282,NAME_NGC_925_ULX-2,00045596024
36.838411262,33.583734713,NAME_NGC_925_ULX-2,00045596026
36.8393939521,33.5821222089,NAME_NGC_925_ULX-2,00045596033
36.8395437596,33.5835543295,NAME_NGC_925_ULX-2,00045596045
36.8398686059,33.5839881031,NAME_NGC_925_ULX-2,00045596045
36.8386453111,33.5834306681,NAME_NGC_925_ULX-2,00045596046
36.8383968183,33.5836797231,NAME_NGC_925_ULX-2,00089002001
36.8396532637,33.583569254,NAME_NGC_925_ULX-2,00095702001
36.8407419644,33.583791962,NAME_NGC_925_ULX-2,00095702002
36.84010499,33.5834836818,NAME_NGC_925_ULX-2,00095702005
36.8394222164,33.5832145822,NAME_NGC_925_ULX-2,00095702008
36.8387066306,33.5834619182,NAME_NGC_925_ULX-2,00095702011
36.8401921945,33.583746447,NAME_NGC_925_ULX-2,00095702017
36.8389573482,33.5830513339,NAME_NGC_925_ULX-2,00095702018
36.8380107475,33.5832557522,NAME_NGC_925_ULX-2,00095702019
36.8395471566,33.5829780073,NAME_NGC_925_ULX-2,00095702021
36.83946415,33.5831417088,NAME_NGC_925_ULX-2,00095702022
36.8393245609,33.584217946,NAME_NGC_925_ULX-2,00095702023
36.8393927667,33.583407558,NAME_NGC_925_ULX-2,00095702025
36.8393833123,33.5855896132,NAME_NGC_925_ULX-2,00095702027
36.8400264145,33.5839341156,NAME_NGC_925_ULX-2,00095702028
36.8391131578,33.5831638332,NAME_NGC_925_ULX-2,00084377001
172.0090020863,78.9990308675,NAME_UGC_6456_ULX,00084377001
172.0120366424,78.997171106,NAME_UGC_6456_ULX,00084377002
172.0140092293,78.9983753823,NAME_UGC_6456_ULX,00084377006
172.021763195,78.9992886666,NAME_UGC_6456_ULX,00084377009
172.0178979997,78.9968970503,NAME_UGC_6456_ULX,00084377009
172.0180874418,78.9985287304,NAME_UGC_6456_ULX,00084377011
172.0178924107,78.9984946058,NAME_UGC_6456_ULX,00084377011
172.0133141362,78.9982283469,NAME_UGC_6456_ULX,00084377021
172.0121563517,78.9974297884,NAME_UGC_6456_ULX,00084377022
172.0138645145,78.998937844,NAME_UGC_6456_ULX,00084377022
172.0113543461,78.9981303633,NAME_UGC_6456_ULX,00084377027
172.0204236324,78.9995444103,NAME_UGC_6456_ULX,00084377027
172.0216794479,78.9992477412,NAME_UGC_6456_ULX,00084377028
172.0169231361,78.998795701,NAME_UGC_6456_ULX,00084377028
172.0216838603,78.9973909037,NAME_UGC_6456_ULX,00084377029
172.0145698617,78.9985550967,NAME_UGC_6456_ULX,00084377030
172.0088490927,78.9981653321,NAME_UGC_6456_ULX,00084377030
172.0119459969,78.9987485744,NAME_UGC_6456_ULX,00084377030
172.013039255,78.9979061023,NAME_UGC_6456_ULX,00084377031
172.0112712754,78.9975688217,NAME_UGC_6456_ULX,00031403001
306.0172553344,33.8650939558,NOVA_Cyg_1989,00031403001
306.0166545083,33.8654865341,NOVA_Cyg_1989,00031403002
306.0168466183,33.8662955871,NOVA_Cyg_1989,00031403002
306.0180437977,33.8653178535,NOVA_Cyg_1989,00031403003
306.0150928982,33.8650711711,NOVA_Cyg_1989,00031403003
306.0164594109,33.866666819,NOVA_Cyg_1989,00031403004
306.0170215817,33.8661235925,NOVA_Cyg_1989,00031403004
306.0151240618,33.8659694922,NOVA_Cyg_1989,00031403005
306.0174843172,33.8655781737,NOVA_Cyg_1989,00031403005
306.0163064611,33.8662881028,NOVA_Cyg_1989,00031403005
306.0162221321,33.8648041639,NOVA_Cyg_1989,00031403009
306.0164202856,33.8665408371,NOVA_Cyg_1989,00031403009
306.0178204947,33.8659444179,NOVA_Cyg_1989,00031403009
306.0162696034,33.867035654,NOVA_Cyg_1989,00031403009
306.0176242285,33.866632287,NOVA_Cyg_1989,00031403010
306.0172072359,33.8660546094,NOVA_Cyg_1989,00031403011
306.0159512027,33.8668913938,NOVA_Cyg_1989,00031403011
306.0171561926,33.8661063305,NOVA_Cyg_1989,00031403011
306.0171823767,33.8661439075,NOVA_Cyg_1989,00031403012
306.0170062627,33.8663425754,NOVA_Cyg_1989,00031403013
306.0164810303,33.8667192426,NOVA_Cyg_1989,00031403014
306.0182795168,33.8654327546,NOVA_Cyg_1989,00031403014
306.0173089215,33.8664147503,NOVA_Cyg_1989,00031403015
306.0163367571,33.8656818852,NOVA_Cyg_1989,00031403017
306.0165900793,33.8661566627,NOVA_Cyg_1989,00031403018
306.0168995593,33.8653983511,NOVA_Cyg_1989,00031403019
306.0145103001,33.8670238269,NOVA_Cyg_1989,00031403020
306.0165797874,33.8654620058,NOVA_Cyg_1989,00031403022
306.0174083766,33.865097792,NOVA_Cyg_1989,00031403022
306.0155997363,33.8656675949,NOVA_Cyg_1989,00031403023
306.0159721477,33.8664158463,NOVA_Cyg_1989,00031403023
306.0157362002,33.8666661447,NOVA_Cyg_1989,00031403023
306.0174785682,33.8654720377,NOVA_Cyg_1989,00031403024
306.0165214066,33.8661683884,NOVA_Cyg_1989,00031403024
306.015281406,33.8668230894,NOVA_Cyg_1989,00031403024
306.015396783,33.8671222278,NOVA_Cyg_1989,00031403025
306.016396531,33.8645538549,NOVA_Cyg_1989,00031403026
306.016161237,33.8659921938,NOVA_Cyg_1989,00031403028
306.0169396394,33.8654497347,NOVA_Cyg_1989,00031403028
306.0173743493,33.8666655829,NOVA_Cyg_1989,00031403028
306.0166301737,33.8660908397,NOVA_Cyg_1989,00031403028
306.0161725738,33.866154439,NOVA_Cyg_1989,00031403029
306.0153384736,33.8656213082,NOVA_Cyg_1989,00031403030
306.0190245666,33.8646330787,NOVA_Cyg_1989,00031403030
306.0168305427,33.8658599169,NOVA_Cyg_1989,00031403032
306.0163173917,33.8656643681,NOVA_Cyg_1989,00031403033
306.0177592506,33.8655509446,NOVA_Cyg_1989,00031403033
306.0170510459,33.8653911578,NOVA_Cyg_1989,00031403034
306.0166381966,33.8662217725,NOVA_Cyg_1989,00031403035
306.0170554888,33.8654641954,NOVA_Cyg_1989,00031403036
306.0180566082,33.8641080848,NOVA_Cyg_1989,00031403036
306.016885695,33.8651203995,NOVA_Cyg_1989,00031403038
306.0172563623,33.8652075972,NOVA_Cyg_1989,00031403043
306.0174083841,33.8650977821,NOVA_Cyg_1989,00031403071
306.01712139,33.864983122,NOVA_Cyg_1989,00031403072
306.0170110527,33.8655090515,NOVA_Cyg_1989,00031403074
306.0176642942,33.8654392944,NOVA_Cyg_1989,00031403076
306.0171225971,33.8659872442,NOVA_Cyg_1989,00031403078
306.0162993305,33.8660532821,NOVA_Cyg_1989,00031403079
306.0172948881,33.8656692773,NOVA_Cyg_1989,00031403080
306.0178019769,33.8648190002,NOVA_Cyg_1989,00031403081
306.0172650317,33.8648837838,NOVA_Cyg_1989,00031403083
306.0169309858,33.8654684121,NOVA_Cyg_1989,00031403084
306.0156375823,33.8669325727,NOVA_Cyg_1989,00031403085
306.0166391968,33.86582086,NOVA_Cyg_1989,00031403085
306.0174465719,33.8658950203,NOVA_Cyg_1989,00031403086
306.0184104868,33.8653594777,NOVA_Cyg_1989,00031403086
306.0169876883,33.8654377296,NOVA_Cyg_1989,00031403086
306.016852922,33.8659083592,NOVA_Cyg_1989,00031403086
306.0165474269,33.865147291,NOVA_Cyg_1989,00031403086
306.0178924162,33.8664874623,NOVA_Cyg_1989,00031403086
306.0176235776,33.8657188635,NOVA_Cyg_1989,00031403087
306.0182329086,33.8642419272,NOVA_Cyg_1989,00031403088
306.0171589423,33.8655864049,NOVA_Cyg_1989,00031403089
306.0177877034,33.8657445095,NOVA_Cyg_1989,00031403090
306.0168824037,33.8651252811,NOVA_Cyg_1989,00031403091
306.0165739601,33.8663056551,NOVA_Cyg_1989,00031403092
306.0173709849,33.8655403703,NOVA_Cyg_1989,00031403093
306.0166514032,33.866180861,NOVA_Cyg_1989,00031403094
306.0168603847,33.8669003581,NOVA_Cyg_1989,00031403095
306.0171586951,33.8666109371,NOVA_Cyg_1989,00031403096
306.0166503903,33.8675075268,NOVA_Cyg_1989,00031403097
306.0176635952,33.8652399509,NOVA_Cyg_1989,00031403097
306.0178011611,33.8663173391,NOVA_Cyg_1989,00031403098
306.0181064393,33.8654042836,NOVA_Cyg_1989,00031403099
306.0172189333,33.8653300191,NOVA_Cyg_1989,00031403100
306.0168711604,33.8657945234,NOVA_Cyg_1989,00031403101
306.0184679986,33.865238021,NOVA_Cyg_1989,00031403101
306.018047825,33.8655135123,NOVA_Cyg_1989,00031403102
306.0175990356,33.8656968309,NOVA_Cyg_1989,00031403103
306.0187689455,33.8655408168,NOVA_Cyg_1989,00031403103
306.0184351543,33.8650266703,NOVA_Cyg_1989,00031403104
306.0174028267,33.8651456098,NOVA_Cyg_1989,00031403104
306.0177715807,33.8659073858,NOVA_Cyg_1989,00031403105
306.0177052651,33.8663894061,NOVA_Cyg_1989,00031403105
306.0169220863,33.8651410662,NOVA_Cyg_1989,00031403105
306.0169777764,33.8648534021,NOVA_Cyg_1989,00031403107
306.0179133044,33.8660865585,NOVA_Cyg_1989,00031403107
306.0162441057,33.8659391944,NOVA_Cyg_1989,00031403107
306.0157479263,33.8661073732,NOVA_Cyg_1989,00031403107
306.0168898247,33.8652690684,NOVA_Cyg_1989,00031403107
306.0170716452,33.8657313714,NOVA_Cyg_1989,00031403107
306.0174848074,33.8655221984,NOVA_Cyg_1989,00031403107
306.0182449794,33.8658261253,NOVA_Cyg_1989,00031403107
306.017129718,33.8656065736,NOVA_Cyg_1989,00031403107
306.0181076357,33.8655810554,NOVA_Cyg_1989,00031403108
306.0171783137,33.8659616015,NOVA_Cyg_1989,00031403108
306.0166750142,33.8654002858,NOVA_Cyg_1989,00031403108
306.0170685968,33.8654857499,NOVA_Cyg_1989,00031403108
306.0176335525,33.8658028203,NOVA_Cyg_1989,00031403109
306.0171851418,33.8661112897,NOVA_Cyg_1989,00031403111
306.0173755455,33.8654651492,NOVA_Cyg_1989,00031403111
306.0165884919,33.8657010723,NOVA_Cyg_1989,00031403111
306.0178008345,33.866231647,NOVA_Cyg_1989,00031403111
306.0179253751,33.8658943734,NOVA_Cyg_1989,00031403111
306.0173599562,33.8661719476,NOVA_Cyg_1989,00031403111
306.0165133996,33.8665650289,NOVA_Cyg_1989,00031403111
306.0181854445,33.8656052378,NOVA_Cyg_1989,00031403112
306.0183399376,33.8659385377,NOVA_Cyg_1989,00031403113
306.0171812706,33.8665583605,NOVA_Cyg_1989,00031403113
306.0175071011,33.8659298607,NOVA_Cyg_1989,00031403113
306.0162368729,33.8677069027,NOVA_Cyg_1989,00031403113
306.0173327621,33.8659255595,NOVA_Cyg_1989,00031403113
306.0165498744,33.8680832034,NOVA_Cyg_1989,00031403113
306.0165542622,33.867663742,NOVA_Cyg_1989,00031403113
306.0167605986,33.8676939382,NOVA_Cyg_1989,00031403114
306.0170000103,33.8658446332,NOVA_Cyg_1989,00031403114
306.0175811246,33.8659092241,NOVA_Cyg_1989,00031403115
306.0162355964,33.866974658,NOVA_Cyg_1989,00031403115
306.0166025407,33.8662718741,NOVA_Cyg_1989,00031403115
306.0170285026,33.8668149077,NOVA_Cyg_1989,00031403115
306.0173574209,33.8659517864,NOVA_Cyg_1989,00031403115
306.0174282689,33.8661988063,NOVA_Cyg_1989,00031403115
306.0176263179,33.8656026233,NOVA_Cyg_1989,00031403116
306.0175817248,33.86553687,NOVA_Cyg_1989,00031403117
306.0173025623,33.8659244446,NOVA_Cyg_1989,00031403118
306.0167155416,33.8665401845,NOVA_Cyg_1989,00031403118
306.0164237481,33.8661509815,NOVA_Cyg_1989,00031403119
306.0167760519,33.8666169934,NOVA_Cyg_1989,00031403121
306.0168920536,33.8658632818,NOVA_Cyg_1989,00031403122
306.0167871476,33.8657089723,NOVA_Cyg_1989,00031403122
306.0168617086,33.8660101212,NOVA_Cyg_1989,00031403123
306.0159132819,33.8662229805,NOVA_Cyg_1989,00031403123
306.0154228934,33.86733797,NOVA_Cyg_1989,00031403123
306.0165381512,33.8654221467,NOVA_Cyg_1989,00031403124
306.0159429151,33.8663890084,NOVA_Cyg_1989,00031403124
306.0166820764,33.8656675593,NOVA_Cyg_1989,00031403124
306.0158235675,33.8656425926,NOVA_Cyg_1989,00031403124
306.0164779899,33.8661455693,NOVA_Cyg_1989,00031403125
306.0168409957,33.8657046379,NOVA_Cyg_1989,00031403125
306.0161819229,33.8652566743,NOVA_Cyg_1989,00031403126
306.016127445,33.8654284063,NOVA_Cyg_1989,00031403127
306.0167669007,33.8658639685,NOVA_Cyg_1989,00031403128
306.0167874637,33.8650153072,NOVA_Cyg_1989,00031403128
306.0162969861,33.8656993597,NOVA_Cyg_1989,00031403129
306.0171060085,33.8657510212,NOVA_Cyg_1989,00031403129
306.0170132175,33.8651031619,NOVA_Cyg_1989,00031403131
306.0165290819,33.8656204108,NOVA_Cyg_1989,00031403131
306.016450317,33.8633772322,NOVA_Cyg_1989,00031403132
306.0160032286,33.8667247123,NOVA_Cyg_1989,00031403132
306.0169964966,33.8653795354,NOVA_Cyg_1989,00031403133
306.0160198692,33.8667171616,NOVA_Cyg_1989,00031403133
306.0169493371,33.8662712836,NOVA_Cyg_1989,00031403134
306.0156683872,33.8650664847,NOVA_Cyg_1989,00031403134
306.0163200677,33.8653400324,NOVA_Cyg_1989,00031403135
306.0163140057,33.8643290252,NOVA_Cyg_1989,00031403136
306.0162778157,33.8657925338,NOVA_Cyg_1989,00031403136
306.0154399064,33.8647770562,NOVA_Cyg_1989,00031403137
306.0167835003,33.8655401333,NOVA_Cyg_1989,00031403137
306.0165649159,33.865158051,NOVA_Cyg_1989,00031403138
306.0164171543,33.8656449531,NOVA_Cyg_1989,00031403139
306.0164718816,33.8654471432,NOVA_Cyg_1989,00031403140
306.0169314198,33.8648946067,NOVA_Cyg_1989,00031403142
306.0164900279,33.8654575377,NOVA_Cyg_1989,00031403143
306.0162561753,33.8669001214,NOVA_Cyg_1989,00031403144
306.0168370786,33.8656925783,NOVA_Cyg_1989,00031403145
306.0167825296,33.8661704621,NOVA_Cyg_1989,00031403146
306.0173967939,33.8653942052,NOVA_Cyg_1989,00031403147
306.0165478684,33.865360818,NOVA_Cyg_1989,00031403148
306.0163121395,33.8655410663,NOVA_Cyg_1989,00031403149
306.0164393102,33.8654120027,NOVA_Cyg_1989,00031403150
306.017058386,33.8654523001,NOVA_Cyg_1989,00031403150
306.0161196525,33.8649273424,NOVA_Cyg_1989,00031403151
306.0160149895,33.8658328956,NOVA_Cyg_1989,00031403151
306.0165012466,33.865961333,NOVA_Cyg_1989,00031403152
