source_name,source_ra,source_dec,n_obs,n_obs_uvot,n_obs_xrt,total_uvot_exp,total_xrt_exp
2CXO J122904.3+435848 ,187.26805541150793,43.98015803404362,14,14,14,24408.910000000003,24732.373999999996
2CXO J012605.9-012114 ,21.524847997154325,-1.3539315486249968,14,13,14,21670.428000000004,22909.876999999997
2CXO J125801.4+272922 ,194.5062438342635,27.48958104289033,14,14,14,12300.325,12330.073999999999
2CXO J020835.7+002734 ,32.14886589816905,0.4595777035129727,14,14,14,107823.576,105134.767
2CXO J035439.0-203007 ,58.66285516646309,-20.50219159495561,14,14,14,43048.21000000001,43641.975000000006
2CXO J114046.7+174736 ,175.19469416112508,17.793456430618342,14,14,14,52432.227000000006,52924.023
2CXO J114017.5+174753 ,175.07319359461815,17.798182601974318,14,14,14,52432.227000000006,52924.023
2CXO J114020.1+174349 ,175.0839923520724,17.730428208853635,14,14,14,52432.227000000006,52924.023
2CXO J114016.9+174340 ,175.07057482510857,17.72802499681112,14,14,14,52432.227000000006,52924.023
2CXO J113947.2+174244 ,174.94674779071136,17.712347764087685,14,14,14,52432.227000000006,52924.023
2CXO J035439.3-203009 ,58.663788003397656,-20.502702972609054,14,14,14,43048.21000000001,43641.975000000006
2CXO J131255.6-193039 ,198.23167711527412,-19.51107791889317,14,14,14,17699.377999999997,19286.186999999998
2CXO J103135.9-395653 ,157.8996050580348,-39.9482490026461,14,14,14,46342.555,46796.79200000001
2CXO J012600.3-012112 ,21.501507647408857,-1.353539877729439,14,13,14,21670.428000000004,22909.876999999997
2CXO J012602.6-012100 ,21.511143768517513,-1.3502594415613305,14,13,14,21670.428000000004,22909.876999999997
2CXO J103635.7-273105 ,159.14878741571943,-27.51815563731212,14,14,14,7338.17,7480.748000000001
2CXO J103641.8-273213 ,159.17444439228348,-27.537035762559242,14,14,14,7338.17,7480.748000000001
2CXO J184744.1-630924 ,281.9339621662725,-63.156714979996,14,14,14,21173.432,21108.379000000004
2CXO J012602.0-012021 ,21.508661398105403,-1.3393095710341323,13,13,13,21670.428000000004,21939.559999999998
2CXO J132543.9-295000 ,201.43323669519998,-29.8334392752,13,13,13,6816.710999999999,6644.758
2CXO J003934.0+005127 ,9.891745240502928,0.8577626608140461,13,13,13,23186.046,23333.844999999998
2CXO J135838.7+372531 ,209.6614456911724,37.42551062265036,13,13,13,9849.340999999999,9934.692000000001
2CXO J060224.6-395535 ,90.60279862913177,-39.92645926618622,13,13,13,28921.222999999998,28966.110999999997
2CXO J060217.2-395635 ,90.57188789803962,-39.943070539754174,13,13,13,28921.222999999998,28966.110999999997
2CXO J135837.9+372528 ,209.65819358225917,37.424519956126105,13,13,13,9849.340999999999,9934.692000000001
2CXO J060215.8-395637 ,90.56605821933613,-39.943699919972325,13,13,13,28921.222999999998,28966.110999999997
2CXO J060217.1-395550 ,90.57125460312227,-39.93077591843076,13,13,13,28921.222999999998,28966.110999999997
2CXO J135837.9+372440 ,209.6580231107655,37.41135393053083,13,13,13,9849.340999999999,9934.692000000001
2CXO J012558.0-011714 ,21.492078813148964,-1.2874797264741171,13,13,13,21670.428000000004,21939.559999999998
2CXO J135837.8+372533 ,209.6576735944475,37.42589357607608,13,13,13,9849.340999999999,9934.692000000001
2CXO J060209.7-395659 ,90.54050897115326,-39.949994977659884,13,13,13,28921.222999999998,28966.110999999997
2CXO J110956.1-373404 ,167.484048398092,-37.56789864132843,13,12,13,11619.065,12163.141
2CXO J131320.1-193358 ,198.33383506396285,-19.566371965893325,13,13,13,17584.006999999998,19168.353
2CXO J111000.8-373354 ,167.5036584500075,-37.56507295918785,13,12,13,11619.065,12163.141
2CXO J131320.2-193353 ,198.33446193675968,-19.564912656619498,13,13,13,17584.006999999998,19168.353
2CXO J012601.3-011930 ,21.505486529865493,-1.3250191377863703,13,13,13,21670.428000000004,21939.559999999998
2CXO J003918.1+005514 ,9.825735288753151,0.9207142614383692,13,13,13,23186.046,23333.844999999998
2CXO J125732.8+273637 ,194.38696273716437,27.610406421010584,13,13,13,15571.276999999998,15593.873
2CXO J012621.9-011634 ,21.591346977710714,-1.2762838115575963,13,13,13,21670.428000000004,21939.559999999998
2CXO J131218.2-192631 ,198.07611798500056,-19.44203594398548,13,12,13,17238.002999999997,18913.928
2CXO J131301.0-193105 ,198.25432207972722,-19.51825474659167,13,13,13,17584.006999999998,19168.353
2CXO J131302.0-193105 ,198.25846961984462,-19.51820273548552,13,13,13,17584.006999999998,19168.353
2CXO J131304.3-193152 ,198.26808687721098,-19.53117707596966,13,13,13,17584.006999999998,19168.353
2CXO J131306.4-193114 ,198.27698773500265,-19.520772982462866,13,13,13,17584.006999999998,19168.353
2CXO J232014.4+081222 ,350.06037135679185,8.206359357569129,13,13,13,9815.657999999998,9978.346000000001
2CXO J232014.3+081125 ,350.05987424587033,8.190337255390395,13,13,13,9815.657999999998,9978.346000000001
2CXO J232011.9+081124 ,350.0496224342925,8.190272309729805,13,13,13,9815.657999999998,9978.346000000001
2CXO J131330.8-193248 ,198.3784174851055,-19.54668630245872,13,13,13,17584.006999999998,19168.353
2CXO J131331.5-193228 ,198.38126490801756,-19.541256048031443,13,13,13,17584.006999999998,19168.353
2CXO J050014.5-032118 ,75.06069637415965,-3.3552090518583193,13,13,13,44283.38,45531.941999999995
2CXO J050015.4-032106 ,75.06443583260778,-3.3518481475375923,13,13,13,44283.38,45531.941999999995
2CXO J050017.3-032047 ,75.07244230441506,-3.346662491517622,13,13,13,44283.38,45531.941999999995
2CXO J050017.3-032111 ,75.07247858782955,-3.3531095782765825,13,13,13,44283.38,45531.941999999995
2CXO J050017.6-032133 ,75.07369462981484,-3.359180196211803,13,13,13,44283.38,45531.941999999995
2CXO J131331.5-193238 ,198.38164102099302,-19.54398186303496,13,13,13,17584.006999999998,19168.353
2CXO J131517.6-162910 ,198.82341648795148,-16.486284264074317,13,13,13,11684.654,11758.288
2CXO J012549.9-011733 ,21.458302181792078,-1.2927511010747308,13,13,13,21670.428000000004,21939.559999999998
2CXO J012550.5-011731 ,21.46047091368871,-1.2919775644392557,13,13,13,21670.428000000004,21939.559999999998
2CXO J012556.9-012003 ,21.487455681151687,-1.3342040293334196,13,13,13,21670.428000000004,21939.559999999998
2CXO J051949.7-454643 ,79.95727593504802,-45.77884591629209,13,13,13,21975.731,22235.143000000004
2CXO J003913.2+005142 ,9.805052011839507,0.861689561815293,13,13,13,23186.046,23333.844999999998
2CXO J003913.4+005151 ,9.806001267486067,0.864292350205441,13,13,13,23186.046,23333.844999999998
2CXO J003934.7+005136 ,9.894656570295979,0.8600169450115452,13,13,13,23186.046,23333.844999999998
2CXO J072637.5+854534 ,111.65665263399387,85.75955446991475,13,13,13,19877.579,20384.524
2CXO J003936.2+005128 ,9.900843156523592,0.8577972414396454,13,13,13,23186.046,23333.844999999998
2CXO J073220.1+854232 ,113.08405128250098,85.70902412437705,13,13,13,19877.579,20384.524
2CXO J132548.0-294948 ,201.45010490849654,-29.830011977495932,13,13,13,6816.710999999999,6644.758
2CXO J214119.2-635431 ,325.3302115862256,-63.9086344154763,13,12,12,26762.648999999998,27524.658
2CXO J214118.2-635422 ,325.3261809060582,-63.90611588484403,13,12,12,26762.648999999998,27524.658
2CXO J214115.5-635402 ,325.3148262749287,-63.90068226145936,13,12,12,26762.648999999998,27524.658
2CXO J072648.0+854552 ,111.70028632791798,85.76450168888123,13,13,13,19877.579,20384.524
2CXO J072648.3+854548 ,111.70148773701374,85.76358050984913,13,13,13,19877.579,20384.524
2CXO J072648.3+854554 ,111.70132413947198,85.76520374381172,13,13,13,19877.579,20384.524
2CXO J161430.5-605346 ,243.62731596214485,-60.896166993657225,13,12,13,9273.567000000001,9687.521999999999
2CXO J132545.3-294935 ,201.4388113061092,-29.826617370936194,13,13,13,6816.710999999999,6644.758
2CXO J012322.3+332558 ,20.843293676174483,33.43300103189632,13,13,13,12381.472000000002,11356.302
2CXO J184715.7-632202 ,281.8156866063889,-63.36730845528861,13,13,13,20818.787999999997,20739.704
2CXO J184718.0-632133 ,281.82531145519715,-63.359325227333436,13,13,13,20818.787999999997,20739.704
2CXO J012314.3+332733 ,20.809732868579317,33.45942119338843,13,13,13,12381.472000000002,11356.302
2CXO J012311.4+332736 ,20.797895797278557,33.46025123479609,13,13,13,12381.472000000002,11356.302
2CXO J015329.5+361315 ,28.373144370542263,36.2209476579128,13,13,13,16109.948999999999,16719.856
2CXO J132543.9-295002 ,201.4331142784,-29.833935041600004,13,13,13,6816.710999999999,6644.758
2CXO J184718.1-631952 ,281.8255589410909,-63.33123809623958,13,13,13,20818.787999999997,20739.704
2CXO J072725.9+854525 ,111.85793033470219,85.75712647218674,13,13,13,19877.579,20384.524
2CXO J091348.9+762828 ,138.45416644888144,76.47459167902726,13,13,13,18682.945,19297.433
2CXO J091337.4+762811 ,138.40605564760654,76.46985210993698,13,13,13,18682.945,19297.433
2CXO J091348.5+762902 ,138.45216452154636,76.4839652027078,13,13,13,18682.945,19297.433
2CXO J184651.6-631852 ,281.7150119141203,-63.31456034859897,13,13,13,20818.787999999997,20739.704
2CXO J132544.8-295013 ,201.4367905367833,-29.837205024107234,13,13,13,6816.710999999999,6644.758
2CXO J132544.6-295004 ,201.43608569578953,-29.834524621758735,13,13,13,6816.710999999999,6644.758
2CXO J125435.7-123407 ,193.64881619576852,-12.568670119070504,12,12,12,3493.861000000001,3537.339
2CXO J125437.4-123417 ,193.6561658789343,-12.571571089553654,12,12,12,3493.861000000001,3537.339
2CXO J232041.3+081258 ,350.1723097695708,8.216233799216964,12,12,12,8905.397999999997,9018.02
2CXO J232041.1+081228 ,350.171392028249,8.207854698453863,12,12,12,8905.397999999997,9018.02
2CXO J033631.6-351743 ,54.132032186686956,-35.29533840317339,12,12,12,9714.438999999998,9683.194
2CXO J031813.5+415212 ,49.556384556976184,41.87009136268102,12,12,12,16041.348000000002,17116.749
2CXO J232017.8+081308 ,350.07436295726234,8.218905443858812,12,12,12,9310.901999999998,9424.238000000001
2CXO J133815.6+043255 ,204.56514759861943,4.548756322304088,12,12,12,11795.436,11810.140000000003
2CXO J184739.8-631741 ,281.91612450024286,-63.29495019619025,12,12,12,19661.645,19576.385000000002
2CXO J105120.7+324555 ,162.83664176539548,32.76539089044662,12,11,12,11771.662,12003.338
2CXO J232010.4+081156 ,350.0435923748289,8.198909082968475,12,12,12,9154.355999999998,9311.41
2CXO J232008.9+080956 ,350.0373398184139,8.16578081926401,12,12,12,9154.355999999998,9311.41
2CXO J232008.6+081014 ,350.03624251224164,8.170580050571077,12,12,12,9154.355999999998,9311.41
2CXO J231823.6-422213 ,349.59846695611327,-42.37049724127801,12,12,12,23511.889000000003,23780.629999999994
2CXO J171227.8-232207 ,258.11606000000006,-23.368857,12,12,12,10402.023999999998,10525.382
2CXO J231442.3+043230 ,348.6766120899233,4.541928208689522,12,12,12,10888.608,11183.179000000002
2CXO J171227.8-232206 ,258.11591,-23.368374000000028,12,12,12,10402.023999999998,10525.382
2CXO J234459.0-425420 ,356.24592587620907,-42.9056785071806,12,11,11,23862.757,27175.301
2CXO J171227.6-232207 ,258.1153070908174,-23.368684619752035,12,12,12,10402.023999999998,10525.382
2CXO J171227.6-232204 ,258.11529870197114,-23.367901699160786,12,12,12,10402.023999999998,10525.382
2CXO J045006.6+450306 ,72.52755978989296,45.05192225729614,12,11,11,5335.996000000001,5345.063
2CXO J232042.5+081301 ,350.1771153928121,8.2170508523966,12,12,12,8905.397999999997,9018.02
2CXO J133815.8+043233 ,204.5661191029077,4.542685490307574,12,12,12,11795.436,11810.140000000003
2CXO J030417.7+002827 ,46.07409886460982,0.4741966235333599,12,12,12,25508.305999999997,25862.339000000004
2CXO J133844.3+042730 ,204.68483987703223,4.458566868145271,12,12,12,11795.436,11810.140000000003
2CXO J030825.6+040650 ,47.106840115050716,4.114032404377413,12,4,12,4568.565,20520.877
2CXO J015620.9+053744 ,29.08738752421516,5.628959494705745,12,12,12,11710.209,11779.124
2CXO J015616.7+053722 ,29.069963450761065,5.622917974579591,12,12,12,11710.209,11779.124
2CXO J030826.2+040639 ,47.10926197673018,4.110928304252271,12,4,12,4568.565,20520.877
2CXO J015616.1+053813 ,29.067228585632222,5.6369693348678345,12,12,12,11710.209,11779.124
2CXO J125435.4-123405 ,193.64751785764565,-12.568091072880122,12,12,12,3493.861000000001,3537.339
2CXO J015622.9+053808 ,29.095693216999962,5.635662653492302,12,12,12,11710.209,11779.124
2CXO J231440.1+043203 ,348.6674722085031,4.534369404229412,12,12,12,10888.608,11183.179000000002
2CXO J015624.1+053736 ,29.100647171076275,5.626691266265445,12,12,12,11710.209,11779.124
2CXO J033632.6-351734 ,54.136203673874775,-35.292888919644795,12,12,12,9714.438999999998,9683.194
2CXO J080421.3+100611 ,121.08888988148686,10.103246754373973,12,12,12,5695.853999999999,5852.8099999999995
2CXO J145350.8+032909 ,223.46197731268785,3.486052290964262,12,11,12,60415.564000000006,62804.216
2CXO J145355.7+033327 ,223.4822983752308,3.557614259978505,12,11,12,60415.564000000006,62804.216
2CXO J145358.8+033216 ,223.49538257630786,3.5378292455208764,12,11,12,60415.564000000006,62804.216
2CXO J171236.3-232114 ,258.151626884752,-23.353961415885216,12,12,12,10402.023999999998,10525.382
2CXO J145359.4+033156 ,223.4976833418774,3.5324117206164174,12,11,12,60415.564000000006,62804.216
2CXO J145400.9+033132 ,223.50404395572082,3.525717989210542,12,11,12,60415.564000000006,62804.216
2CXO J015624.9+053751 ,29.10401121566815,5.631047311948314,12,12,12,11710.209,11779.124
2CXO J231442.2+043139 ,348.67587365332565,4.527762054806536,12,12,12,10888.608,11183.179000000002
2CXO J012644.0-011830 ,21.683616448170994,-1.3083598885149688,12,12,12,20947.198000000004,21209.943
2CXO J231439.8+043218 ,348.66585567155516,4.538373686750399,12,12,12,10888.608,11183.179000000002
2CXO J025746.3+055657 ,44.44323837220065,5.949206781196401,12,12,12,12018.114,12106.746
2CXO J111001.4-373213 ,167.50597685486173,-37.536997466627675,12,11,12,11565.908000000001,12110.137999999999
2CXO J094331.9+315846 ,145.8832420463508,31.979600831705817,12,12,12,11708.199,11603.952
2CXO J052021.4-611744 ,80.08943278957383,-61.29569059858862,12,11,12,3495.525,3600.9089999999997
2CXO J012328.3+331946 ,20.86810431552317,33.32965851446741,12,12,12,11240.094,10202.863
2CXO J163317.7+352018 ,248.32399277947593,35.338457960643744,12,12,12,8152.375999999999,8179.2429999999995
2CXO J012328.3+331955 ,20.867922238887104,33.33202656935844,12,12,12,11240.094,10202.863
2CXO J231439.1+043204 ,348.6631946225491,4.5344986714776105,12,12,12,10888.608,11183.179000000002
2CXO J110959.9-373048 ,167.4998309144588,-37.51333474052323,12,11,12,11565.908000000001,12110.137999999999
2CXO J131527.9-162342 ,198.86640070521685,-16.395151323699935,12,12,12,10700.154,10767.909000000001
2CXO J060239.4-400104 ,90.66453330221339,-40.01795804838358,12,12,12,25164.965,25097.806
2CXO J184749.3-632049 ,281.9558113538186,-63.34703779786085,12,12,12,19661.645,19576.385000000002
2CXO J121626.3+470130 ,184.10971350764225,47.02522310439574,12,12,12,13610.582000000002,13816.52
2CXO J215704.1-694147 ,329.26717075269266,-69.69641409534046,12,12,12,25414.604,25592.254999999997
2CXO J215705.9-694123 ,329.27498559011974,-69.68991405589408,12,12,12,25414.604,25592.254999999997
2CXO J110957.6-373221 ,167.49016260765688,-37.53920698319973,12,11,12,11565.908000000001,12110.137999999999
2CXO J110959.6-373028 ,167.49837271342005,-37.50785478883417,12,11,12,11565.908000000001,12110.137999999999
2CXO J215707.3-694117 ,329.2806350084468,-69.68811674648475,12,12,12,25414.604,25592.254999999997
2CXO J012319.5+331644 ,20.831516333482057,33.27895845520156,12,12,12,11240.094,10202.863
2CXO J215707.1-694115 ,329.2797772676579,-69.68759006764226,12,12,12,25414.604,25592.254999999997
2CXO J171227.6-232157 ,258.1152894969771,-23.36607570802372,12,12,12,10402.023999999998,10525.382
2CXO J163317.8+352032 ,248.32430866119807,35.34228427738867,12,12,12,8152.375999999999,8179.2429999999995
2CXO J171224.9-232152 ,258.10403021696345,-23.364562784750596,12,12,12,10402.023999999998,10525.382
2CXO J111006.9-373208 ,167.52880233863732,-37.53582929351403,12,11,12,11565.908000000001,12110.137999999999
2CXO J150822.7+014755 ,227.0946485402045,1.798687539729277,12,11,12,8382.402000000002,8885.695999999998
2CXO J215814.5-693846 ,329.5604205774373,-69.64613765916067,12,12,12,25414.604,25592.254999999997
2CXO J165729.0+275043 ,254.37113484712995,27.845335898103347,12,12,12,14930.864000000001,14968.289999999999
2CXO J231438.8+043204 ,348.66188523178516,4.534452023324737,12,12,12,10888.608,11183.179000000002
2CXO J012319.1+331639 ,20.82977768730575,33.2775434990606,12,12,12,11240.094,10202.863
2CXO J122426.3+071653 ,186.10978734430694,7.281506595594219,12,11,12,13329.219,13692.155999999999
2CXO J231434.3+042956 ,348.64293844143276,4.49903113044624,12,12,12,10888.608,11183.179000000002
2CXO J234710.1-021511 ,356.79218502273784,-2.253176734014428,11,10,11,9968.836000000001,10559.261999999999
2CXO J012358.5+331846 ,20.99397306226433,33.31283927053118,11,11,11,10496.342999999999,9453.186999999998
2CXO J132029.8+330848 ,200.12423918037211,33.146761896147254,11,11,11,5431.6810000000005,5449.558999999999
2CXO J111655.4+180436 ,169.23117269708666,18.076882732025002,11,11,11,21142.857999999997,21581.005999999998
2CXO J125724.1+272950 ,194.35070552110733,27.497438767701688,11,11,11,11684.987,11703.44
2CXO J012342.2+331706 ,20.925905732190188,33.28517018425343,11,11,11,10496.342999999999,9453.186999999998
2CXO J012341.0+331652 ,20.921087557306407,33.281291050360274,11,11,11,10496.342999999999,9453.186999999998
2CXO J165749.2+275505 ,254.45504910666205,27.918078541136136,11,11,11,14476.076000000001,14513.894
2CXO J125724.4+272952 ,194.3516971480292,27.49791315523806,11,11,11,11684.987,11703.44
2CXO J122510.9+153624 ,186.29559497810612,15.60689710948933,11,11,11,49675.975999999995,49972.465
2CXO J012339.9+331521 ,20.91633273633329,33.25608587926168,11,11,11,10496.342999999999,9453.186999999998
2CXO J012340.5+331650 ,20.919104201507196,33.28065522755172,11,11,11,10496.342999999999,9453.186999999998
2CXO J012341.2+331537 ,20.921680729959917,33.260288288548566,11,11,11,10496.342999999999,9453.186999999998
2CXO J121549.0+470520 ,183.95456032856384,47.088954433421655,11,11,11,11790.558000000003,11970.967
2CXO J133051.5-014638 ,202.7148261109512,-1.7774746953551503,11,11,11,2493.782,2572.5820000000003
2CXO J134404.1-271411 ,206.01742395341694,-27.23664469106508,11,10,11,26186.270999999997,26393.472999999998
2CXO J134403.7-271354 ,206.0155082827605,-27.231747847680598,11,10,11,26186.270999999997,26393.472999999998
