name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter,include_bad,include_UL
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,FULL,U,True,True
tab,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_5_sig,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_UL,1,1,1,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_no_UL,11,11,2,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_BAD,3,3,3,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,False
tab,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_5_sig,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_UL,1,1,1,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_no_UL,11,11,2,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_BAD,3,3,3,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,False,True
tab,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_5_sig,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_UL,1,1,1,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_no_UL,11,11,2,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_BAD,3,3,3,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,False
tab,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_5_sig,12,12,3,9,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_UL,1,1,1,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_no_UL,11,11,2,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_BAD,3,3,3,0,1,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVM2,True,True
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,False
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,False,True
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,False
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,FULL,UVW1,True,True
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,False
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,False,True
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,False
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,FULL,UVW2,True,True
tab,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_5_sig,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_no_UL,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_no_BAD,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab_no_UL_no_bad,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,False,False
tab,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_5_sig,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_no_UL,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_no_BAD,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab_no_UL_no_bad,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HARD,B,True,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,False,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HARD,U,True,False
tab,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_5_sig,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_no_UL,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,False,False
tab,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_5_sig,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_no_UL,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVM2,True,False
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,False,False
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HARD,UVW1,True,False
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,False,False
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HARD,UVW2,True,False
tab,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_5_sig,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_no_UL,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_no_BAD,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab_no_UL_no_bad,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,False,False
tab,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_5_sig,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_no_UL,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_no_BAD,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab_no_UL_no_bad,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,HR,B,True,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HR,U,False,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,HR,U,True,False
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,False,False
tab,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_5_sig,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_no_UL,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_no_BAD,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab_no_UL_no_bad,46,46,0,46,0,[LM2005]_NGC_4559_ULX1,HR,UVW1,True,False
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,False,False
tab,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_5_sig,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_no_UL,10,10,1,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_BAD,1,1,1,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_no_BAD,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab_no_UL_no_bad,9,9,0,9,0,[LM2005]_NGC_4559_ULX1,HR,UVW2,True,False
tab,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_5_sig,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_no_UL,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_no_BAD,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab_no_UL_no_bad,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,False,False
tab,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_5_sig,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_no_UL,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_BAD,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_no_BAD,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab_no_UL_no_bad,2,2,0,2,0,[LM2005]_NGC_4559_ULX1,SOFT,B,True,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,False,False
tab,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_5_sig,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_no_UL,15,15,3,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_BAD,3,3,3,0,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_no_BAD,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab_no_UL_no_bad,12,12,0,12,0,[LM2005]_NGC_4559_ULX1,SOFT,U,True,False
tab,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,SOFT,UVM2,False,False
tab_5_sig,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,SOFT,UVM2,False,False
tab_UL,0,0,0,0,0,[LM2005]_NGC_4559_ULX1,SOFT,UVM2,False,False
tab_no_UL,12,12,3,9,0,[LM2005]_NGC_4559_ULX1,SOFT,UVM2,False,False
